gi,gj,lat,lon,n_all,n_recent,staleness_norm
201,-457,50.375,-114.125,567,400,0.25462
201,-456,50.375,-113.875,319,239,0.19718
201,-455,50.375,-113.625,137,120,0.08334
201,-454,50.375,-113.375,76,50,0.20256
201,-453,50.375,-113.125,57,50,0.06797
201,-452,50.375,-112.875,159,135,0.10442
201,-451,50.375,-112.625,75,62,0.10232
201,-450,50.375,-112.375,172,162,0.04084
201,-449,50.375,-112.125,233,200,0.10532
201,-448,50.375,-111.875,1151,965,0.15528
201,-447,50.375,-111.625,279,243,0.09911
201,-446,50.375,-111.375,402,385,0.03458
201,-445,50.375,-111.125,141,128,0.06228
201,-444,50.375,-110.875,191,101,0.33768
201,-443,50.375,-110.625,296,244,0.13634
201,-442,50.375,-110.375,144,142,0.00942
201,-441,50.375,-110.125,53,50,0.03078
201,-440,50.375,-109.875,5,3,0.00000
201,-439,50.375,-109.625,1,1,0.00000
201,-438,50.375,-109.375,16,11,0.00000
201,-437,50.375,-109.125,75,47,0.22038
201,-436,50.375,-108.875,37,17,0.26802
201,-435,50.375,-108.625,26,25,0.01728
201,-434,50.375,-108.375,32,23,0.13404
201,-433,50.375,-108.125,50,44,0.06431
201,-432,50.375,-107.875,533,475,0.09316
201,-431,50.375,-107.625,60,49,0.10273
201,-430,50.375,-107.375,24,9,0.27422
201,-429,50.375,-107.125,596,410,0.27191
201,-428,50.375,-106.875,61,50,0.10145
201,-427,50.375,-106.625,517,374,0.23564
201,-426,50.375,-106.375,42,36,0.07324
201,-425,50.375,-106.125,29,17,0.19184
201,-424,50.375,-105.875,167,132,0.14638
201,-423,50.375,-105.625,2272,2015,0.11917
201,-422,50.375,-105.375,171,149,0.09027
201,-421,50.375,-105.125,25,20,0.08882
201,-420,50.375,-104.875,83,68,0.10915
201,-419,50.375,-104.625,14955,13352,0.14045
201,-418,50.375,-104.375,827,674,0.16944
201,-417,50.375,-104.125,51,42,0.09504
201,-416,50.375,-103.875,106,88,0.10816
201,-415,50.375,-103.625,184,131,0.20496
201,-414,50.375,-103.375,52,40,0.12489
201,-413,50.375,-103.125,13,8,0.00000
201,-412,50.375,-102.875,44,39,0.05896
201,-411,50.375,-102.625,61,43,0.16600
201,-410,50.375,-102.375,71,50,0.17242
201,-409,50.375,-102.125,39,13,0.33522
201,-408,50.375,-101.875,61,27,0.31356
201,-407,50.375,-101.625,126,94,0.16770
201,-406,50.375,-101.375,323,233,0.21956
201,-405,50.375,-101.125,60,45,0.14009
201,-404,50.375,-100.875,10,9,0.00000
201,-403,50.375,-100.625,224,210,0.04614
201,-402,50.375,-100.375,40,20,0.25309
201,-401,50.375,-100.125,175,171,0.01611
201,-400,50.375,-99.875,1151,1039,0.09350
201,-399,50.375,-99.625,124,100,0.12738
201,-398,50.375,-99.375,31,21,0.15239
201,-397,50.375,-99.125,20,17,0.06225
201,-396,50.375,-98.875,15,7,0.00000
201,-395,50.375,-98.625,40,34,0.07593
201,-394,50.375,-98.375,5,1,0.00000
201,-393,50.375,-98.125,414,236,0.35329
201,-392,50.375,-97.875,16441,16108,0.02680
201,-391,50.375,-97.625,1063,835,0.20377
201,-390,50.375,-97.375,677,371,0.40165
201,-389,50.375,-97.125,186,77,0.41786
201,-388,50.375,-96.875,1049,778,0.24497
201,-387,50.375,-96.625,5155,4076,0.24388
201,-386,50.375,-96.375,739,503,0.28759
201,-385,50.375,-96.125,1579,1120,0.29183
201,-384,50.375,-95.875,883,594,0.30267
201,-383,50.375,-95.625,235,200,0.11092
201,-382,50.375,-95.375,640,532,0.14866
201,-381,50.375,-95.125,354,254,0.22611
201,-380,50.375,-94.875,36,11,0.34180
201,-379,50.375,-94.625,37,8,0.38863
201,-378,50.375,-94.375,129,123,0.03086
201,-377,50.375,-94.125,14,13,0.00000
201,-376,50.375,-93.875,30,15,0.23404
201,-375,50.375,-93.625,2,2,0.00000
201,-374,50.375,-93.375,4,4,0.00000
201,-373,50.375,-93.125,65,60,0.04393
201,-372,50.375,-92.875,32,0,0.47660
201,-371,50.375,-92.625,4,3,0.00000
201,-370,50.375,-92.375,67,60,0.06009
201,-369,50.375,-92.125,7,4,0.00000
201,-368,50.375,-91.875,6,4,0.00000
201,-367,50.375,-91.625,15,5,0.00000
201,-366,50.375,-91.375,18,6,0.00000
201,-365,50.375,-91.125,15,13,0.00000
201,-364,50.375,-90.875,40,16,0.30371
201,-363,50.375,-90.625,21,13,0.16051
201,-362,50.375,-90.375,10,6,0.00000
201,-361,50.375,-90.125,38,27,0.14456
201,-360,50.375,-89.875,44,39,0.05896
201,-359,50.375,-89.625,110,103,0.04085
201,-358,50.375,-89.375,107,104,0.01789
201,-357,50.375,-89.125,65,57,0.07029
201,-356,50.375,-88.875,100,29,0.44665
201,-355,50.375,-88.625,39,11,0.36100
201,-354,50.375,-88.375,105,74,0.18767
201,-353,50.375,-88.125,10,1,0.00000
201,-352,50.375,-87.875,21,1,0.40127
201,-351,50.375,-87.625,5,4,0.00000
201,-350,50.375,-87.375,5,5,0.00000
201,-349,50.375,-87.125,7,6,0.00000
201,-348,50.375,-86.875,1,0,0.00000
201,-347,50.375,-86.625,20,16,0.08300
201,-346,50.375,-86.375,43,39,0.04798
201,-345,50.375,-86.125,1,0,0.00000
201,-342,50.375,-85.375,11,1,0.00000
201,-340,50.375,-84.875,1,1,0.00000
201,-339,50.375,-84.625,1,0,0.00000
201,-338,50.375,-84.375,3,3,0.00000
201,-337,50.375,-84.125,1,1,0.00000
201,-335,50.375,-83.625,13,0,0.00000
201,-332,50.375,-82.875,1,0,0.00000
201,-331,50.375,-82.625,2,0,0.00000
201,-330,50.375,-82.375,1,1,0.00000
201,-328,50.375,-81.875,2,2,0.00000
201,-327,50.375,-81.625,8,5,0.00000
201,-326,50.375,-81.375,2,2,0.00000
201,-325,50.375,-81.125,1,1,0.00000
201,-322,50.375,-80.375,2,2,0.00000
201,-321,50.375,-80.125,81,80,0.00742
201,-310,50.375,-77.375,1,0,0.00000
201,-309,50.375,-77.125,13,2,0.00000
201,-306,50.375,-76.375,1,1,0.00000
201,-300,50.375,-74.875,1,1,0.00000
201,-299,50.375,-74.625,1,0,0.00000
201,-298,50.375,-74.375,19,10,0.00000
201,-297,50.375,-74.125,7,5,0.00000
201,-296,50.375,-73.875,71,2,0.56652
201,-295,50.375,-73.625,34,15,0.27082
201,-293,50.375,-73.125,1,0,0.00000
201,-292,50.375,-72.875,1,0,0.00000
201,-291,50.375,-72.625,8,8,0.00000
201,-289,50.375,-72.125,61,1,0.55334
201,-284,50.375,-70.875,1,1,0.00000
201,-283,50.375,-70.625,1,1,0.00000
201,-282,50.375,-70.375,7,2,0.00000
201,-281,50.375,-70.125,8,1,0.00000
201,-276,50.375,-68.875,16,11,0.00000
201,-275,50.375,-68.625,16,12,0.00000
201,-274,50.375,-68.375,3,1,0.00000
201,-273,50.375,-68.125,1,0,0.00000
201,-271,50.375,-67.625,1,0,0.00000
201,-269,50.375,-67.125,17,17,0.00000
201,-268,50.375,-66.875,5,5,0.00000
201,-267,50.375,-66.625,11,8,0.00000
201,-266,50.375,-66.375,258,215,0.12624
201,-265,50.375,-66.125,54,50,0.04046
201,-264,50.375,-65.875,64,45,0.16892
201,-263,50.375,-65.625,54,31,0.23265
201,-262,50.375,-65.375,10,10,0.00000
201,-261,50.375,-65.125,134,97,0.18462
201,-260,50.375,-64.875,199,165,0.12339
201,-259,50.375,-64.625,114,65,0.27800
201,-258,50.375,-64.375,767,487,0.33060
201,-257,50.375,-64.125,241,161,0.24836
201,-256,50.375,-63.875,101,67,0.21222
201,-255,50.375,-63.625,346,213,0.30648
201,-254,50.375,-63.375,24,7,0.31079
201,-253,50.375,-63.125,8,2,0.00000
201,-252,50.375,-62.875,140,107,0.15900
201,-251,50.375,-62.625,44,33,0.12972
201,-250,50.375,-62.375,3,3,0.00000
201,-249,50.375,-62.125,4,1,0.00000
201,-248,50.375,-61.875,1,1,0.00000
201,-247,50.375,-61.625,2,0,0.00000
201,-246,50.375,-61.375,1,0,0.00000
201,-245,50.375,-61.125,3,3,0.00000
201,-243,50.375,-60.625,2,2,0.00000
201,-239,50.375,-59.625,32,32,0.00000
201,-238,50.375,-59.375,41,12,0.36036
201,-236,50.375,-58.875,1,0,0.00000
201,-235,50.375,-58.625,1,0,0.00000
201,-234,50.375,-58.375,3,0,0.00000
201,-233,50.375,-58.125,3,0,0.00000
201,-232,50.375,-57.875,2,0,0.00000
201,-231,50.375,-57.625,592,458,0.19701
201,-230,50.375,-57.375,66,33,0.28657
201,-229,50.375,-57.125,15,6,0.00000
201,-228,50.375,-56.875,28,10,0.29506
201,-227,50.375,-56.625,71,71,0.00000
201,-217,50.375,-54.125,1,1,0.00000
201,-216,50.375,-53.875,1,1,0.00000
202,-526,50.625,-131.375,7,0,0.00000
202,-525,50.625,-131.125,2,0,0.00000
202,-524,50.625,-130.875,15,1,0.00000
202,-523,50.625,-130.625,64,0,0.56900
202,-518,50.625,-129.375,8,8,0.00000
202,-517,50.625,-129.125,5,5,0.00000
202,-516,50.625,-128.875,5,4,0.00000
202,-515,50.625,-128.625,5,4,0.00000
202,-514,50.625,-128.375,2292,1208,0.49882
202,-513,50.625,-128.125,714,454,0.32622
202,-512,50.625,-127.875,313,290,0.05759
202,-511,50.625,-127.625,718,527,0.23851
202,-510,50.625,-127.375,3246,2217,0.34938
202,-509,50.625,-127.125,2945,1820,0.41595
202,-508,50.625,-126.875,2649,2130,0.21050
202,-507,50.625,-126.625,1532,1195,0.21993
202,-506,50.625,-126.375,906,798,0.11066
202,-505,50.625,-126.125,122,87,0.18818
202,-504,50.625,-125.875,65,22,0.37779
202,-503,50.625,-125.625,177,111,0.26337
202,-502,50.625,-125.375,27,27,0.00000
202,-501,50.625,-125.125,5,3,0.00000
202,-500,50.625,-124.875,76,74,0.01558
202,-499,50.625,-124.625,6,6,0.00000
202,-498,50.625,-124.375,33,31,0.02913
202,-497,50.625,-124.125,6,6,0.00000
202,-496,50.625,-123.875,2,0,0.00000
202,-495,50.625,-123.625,400,184,0.44119
202,-494,50.625,-123.375,397,252,0.29804
202,-493,50.625,-123.125,1429,953,0.32988
202,-492,50.625,-122.875,1061,542,0.46460
202,-491,50.625,-122.625,3316,2983,0.11097
202,-490,50.625,-122.375,1437,1244,0.13311
202,-489,50.625,-122.125,1261,1136,0.09648
202,-488,50.625,-121.875,4461,3913,0.14071
202,-487,50.625,-121.625,1480,969,0.34358
202,-486,50.625,-121.375,4270,2644,0.43391
202,-485,50.625,-121.125,441,376,0.12238
202,-484,50.625,-120.875,4383,2676,0.44517
202,-483,50.625,-120.625,3365,2759,0.19936
202,-482,50.625,-120.375,20685,17964,0.17818
202,-481,50.625,-120.125,5341,4444,0.19649
202,-480,50.625,-119.875,1012,681,0.30854
